Timestamp,MotorData.ActCurrent,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,MotorData.SetAcceleration,MotorData.SetCurrent,MotorData.SetForce,MotorData.SetSpeed,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal,NVL_Recv_Storage.GL_X_TimeSlideIn,NVL_Recv_Storage.GL_X_TimeSlideOut
1500915280588,246,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280635,241,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280682,253,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280729,246,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280775,249,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280822,249,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280869,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280916,253,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915280963,253,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281008,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281057,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281104,243,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281152,251,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281196,251,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281244,252,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281293,252,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281338,245,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281385,264,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281432,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281477,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281526,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281572,262,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281619,255,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281665,246,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281712,249,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281759,249,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281806,254,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281854,257,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281900,257,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281946,249,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915281994,249,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282041,239,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282089,258,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282133,262,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282181,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282229,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282277,243,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282321,239,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282369,258,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282416,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282465,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282509,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282556,245,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282604,253,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282650,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282697,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282745,266,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282792,255,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282838,258,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282885,262,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282931,262,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915282978,261,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283026,255,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283072,264,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283120,264,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283167,248,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283212,248,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283259,266,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283306,268,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283353,239,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283400,239,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283446,235,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283495,248,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283541,247,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283588,247,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283635,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283681,266,0,0,51,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283728,239,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283775,256,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283823,256,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283870,256,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283916,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915283962,262,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284010,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284056,236,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284103,236,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284151,256,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284196,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284245,241,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284293,262,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284339,262,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284386,253,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284432,253,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284479,243,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284525,242,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284572,242,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284619,249,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284666,256,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284712,254,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284761,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284808,245,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284852,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284900,239,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284946,243,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915284993,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285041,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285087,251,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285134,254,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285181,249,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285228,250,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285275,257,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285322,257,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285370,247,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285416,251,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285462,265,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285509,265,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285557,239,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285602,245,0,0,51,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285649,243,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285696,243,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285822,251,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285871,250,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285915,250,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915285965,241,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286014,265,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286061,258,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286106,258,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286152,256,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286203,237,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286244,252,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286292,245,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286341,245,0,0,57,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286387,239,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286431,254,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286477,254,0,0,59,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286528,252,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286578,253,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286619,253,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286665,246,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286714,241,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286764,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286810,245,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286854,258,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286900,245,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286950,258,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915286995,266,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287042,266,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287088,266,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287138,242,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287181,257,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287230,252,0,0,58,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287277,237,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287321,237,0,0,50,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287373,237,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287415,247,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287463,255,0,0,56,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287512,266,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287559,266,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287605,260,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287651,260,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287699,249,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287745,246,0,0,55,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287793,232,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287840,232,0,0,53,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287890,266,0,0,51,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287934,260,0,0,52,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915287979,254,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915288028,254,0,0,54,0,0,0,1,55,251,55,0,0,1,0,1,0,1,0,0,0,240,200
1500915288077,245,0,0,56,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
1500915288119,242,0,0,56,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
1500915288167,236,0,0,56,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
1500915288213,241,0,0,59,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
1500915288264,241,0,0,59,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
1500915288310,241,0,0,59,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
1500915288354,232,0,0,52,0,0,0,1,55,251,55,0,0,1,1,1,0,1,0,0,0,240,200
1500915288400,261,0,0,53,0,0,0,1,55,251,55,0,0,1,1,1,0,1,1,0,0,240,200
1500915288447,243,0,0,56,0,0,0,1,55,251,55,0,0,1,1,1,0,1,1,0,0,240,200
1500915288496,247,0,0,54,0,0,0,1,55,251,55,0,0,1,1,1,0,1,1,0,0,240,200
1500915288541,247,0,0,54,0,0,0,1,55,251,55,0,0,1,1,1,0,1,1,0,0,240,200
1500915288588,260,0,0,57,0,0,0,1,55,251,55,0,0,1,1,0,0,1,1,0,0,240,200
1500915288638,255,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,0,1,1,0,0,240,200
1500915288684,233,0,0,57,0,0,0,1,55,251,55,0,0,1,1,0,0,1,1,0,0,240,200
1500915288729,233,0,0,57,0,0,0,1,55,251,55,0,0,1,1,0,0,1,1,0,0,240,200
1500915288777,260,0,0,57,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915288830,253,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915288871,236,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915288916,236,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915288964,256,0,0,52,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289012,256,0,0,52,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289055,242,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289103,257,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289151,253,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289203,260,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289245,260,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289292,246,0,0,55,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289339,246,0,0,50,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289390,260,0,0,59,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289431,260,0,0,59,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289481,262,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289527,234,0,0,51,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289577,245,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289620,245,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289665,247,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289714,247,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289764,251,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289807,241,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289856,250,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289901,249,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289946,249,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915289994,258,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915290040,264,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915290090,245,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915290140,245,0,0,56,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
1500915290184,247,0,0,54,0,0,0,1,55,251,55,0,0,1,1,0,1,1,0,0,0,240,200
