Timestamp,MotorData.ActCurrent,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,MotorData.SetAcceleration,MotorData.SetCurrent,MotorData.SetForce,MotorData.SetSpeed,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal,NVL_Recv_Storage.GL_X_TimeSlideIn,NVL_Recv_Storage.GL_X_TimeSlideOut
1500914867291,352,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867338,352,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867386,350,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867432,348,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867478,351,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867524,351,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867572,364,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867617,364,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867667,350,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867711,354,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867761,354,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867806,364,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867854,348,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867901,350,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867947,351,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914867994,351,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868043,364,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868088,347,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868133,358,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868181,347,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868227,347,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868276,347,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868321,348,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868369,350,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868416,347,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868463,363,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868509,363,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868557,356,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868605,356,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868650,355,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868697,348,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868745,348,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868791,366,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868838,358,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868883,358,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868931,355,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914868978,370,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869026,370,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869071,343,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869121,348,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869166,347,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869214,352,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869259,352,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869308,342,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869353,348,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869400,337,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869447,337,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869492,337,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869540,349,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869588,356,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869635,350,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869681,358,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869728,344,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869776,344,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869822,348,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869868,350,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869917,360,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914869964,360,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870010,360,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870057,348,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870103,366,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870149,352,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870197,354,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870244,354,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870292,360,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870338,348,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870386,352,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870433,352,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870478,364,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870525,333,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870572,364,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870619,347,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870667,347,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870713,347,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870762,370,0,0,73,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870806,358,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870853,355,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870900,374,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870947,374,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914870995,350,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871039,352,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871088,333,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871135,333,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871182,350,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871227,352,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871275,355,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871323,355,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871370,355,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871415,366,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871463,356,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871510,347,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871557,348,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871604,348,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871650,364,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871697,347,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871745,352,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871791,360,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871838,360,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871886,360,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871931,364,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914871978,364,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872026,352,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872071,352,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872119,352,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872165,343,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872213,354,0,0,81,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872259,350,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872305,350,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872353,347,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872400,338,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872447,352,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872494,363,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872542,363,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872589,352,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872634,352,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872681,346,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872728,352,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872775,352,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872821,350,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872869,364,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872916,344,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914872964,342,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873010,355,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873057,355,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873102,358,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873150,341,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873197,341,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873244,360,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873291,360,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873339,348,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873385,344,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873431,352,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873479,342,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873525,342,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873571,350,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873618,366,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873666,354,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873713,346,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873760,346,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873808,346,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873855,335,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873900,352,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873948,356,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914873994,342,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874041,342,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874088,350,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874136,354,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874181,355,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874229,348,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874276,348,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874323,348,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874371,343,0,0,80,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874416,368,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874463,344,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874509,352,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874558,352,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874604,356,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874650,344,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874697,327,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874743,350,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874790,350,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874839,350,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874884,354,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874933,356,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914874977,364,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875025,348,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875071,348,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875119,354,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875165,362,0,0,79,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875213,343,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875261,354,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875307,354,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875354,354,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875400,350,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875446,350,0,0,75,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875495,344,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875540,344,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875588,344,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875636,356,0,0,81,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875681,355,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875729,333,0,0,77,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875775,352,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875823,352,0,0,76,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
1500914875870,348,0,0,78,0,0,0,1,77,352,77,0,0,1,0,1,0,1,0,0,0,240,200
